run_id,task_id,agent_id,model_id,model_family,label,seg,n_frag_total,n_steps_total
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11740,django__django-11740,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,127,127
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11749,django__django-11749,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,118,119
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11790,django__django-11790,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,67,67
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11815,django__django-11815,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,72,72
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11820,django__django-11820,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,82,83
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11848,django__django-11848,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,52,52
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11880,django__django-11880,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,71,72
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11885,django__django-11885,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,86,86
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11951,django__django-11951,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,48,48
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11964,django__django-11964,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,113,113
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11999,django__django-11999,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,80,80
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12039,django__django-12039,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,79,79
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12050,django__django-12050,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,60,60
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12125,django__django-12125,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,136,136
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12143,django__django-12143,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,80,80
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12155,django__django-12155,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,47,47
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12193,django__django-12193,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,106,106
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12209,django__django-12209,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,92,92
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12262,django__django-12262,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,59,59
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12273,django__django-12273,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,67,67
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12276,django__django-12276,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,56,56
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12304,django__django-12304,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,71,71
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12308,django__django-12308,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,94,94
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12325,django__django-12325,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,88,88
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12406,django__django-12406,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,85,85
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12419,django__django-12419,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,53,53
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12663,django__django-12663,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,103,103
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12708,django__django-12708,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12713,django__django-12713,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,49,49
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12741,django__django-12741,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,53,53
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12754,django__django-12754,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,106,106
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12774,django__django-12774,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12858,django__django-12858,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,93,93
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-12965,django__django-12965,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,91,91
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13012,django__django-13012,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,70,70
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13023,django__django-13023,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13028,django__django-13028,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13033,django__django-13033,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,98,98
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13089,django__django-13089,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,89,89
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13109,django__django-13109,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,59,59
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13112,django__django-13112,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,212,212
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13121,django__django-13121,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,117,117
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13128,django__django-13128,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,129,130
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13158,django__django-13158,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,87,87
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13195,django__django-13195,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,75,75
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13212,django__django-13212,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,99,99
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13279,django__django-13279,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,71,71
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13297,django__django-13297,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,69,69
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13315,django__django-13315,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,123,123
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13343,django__django-13343,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,85,85
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13344,django__django-13344,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,91,91
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13346,django__django-13346,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,83,83
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13363,django__django-13363,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,80,81
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13401,django__django-13401,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,93,93
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13406,django__django-13406,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,219,219
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13410,django__django-13410,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,30,30
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13417,django__django-13417,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13449,django__django-13449,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,99,99
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13512,django__django-13512,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,87,88
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13513,django__django-13513,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13516,django__django-13516,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,113,113
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13551,django__django-13551,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,59,59
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13568,django__django-13568,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,109,110
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13569,django__django-13569,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,101,101
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13590,django__django-13590,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13658,django__django-13658,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,70,70
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13670,django__django-13670,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,35,35
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13741,django__django-13741,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,73,73
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13786,django__django-13786,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,59,59
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13794,django__django-13794,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,92,92
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13807,django__django-13807,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,87,87
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13809,django__django-13809,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,75,76
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13810,django__django-13810,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13820,django__django-13820,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,57,57
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13821,django__django-13821,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,70,71
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13837,django__django-13837,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,66,66
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13925,django__django-13925,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,102,102
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13933,django__django-13933,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-13964,django__django-13964,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,91,91
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14007,django__django-14007,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,107,107
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14011,django__django-14011,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,51,51
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14017,django__django-14017,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,130,130
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14034,django__django-14034,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14053,django__django-14053,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,django__django-14089,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,57,58
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14122,django__django-14122,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,122,122
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14140,django__django-14140,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,48,48
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14155,django__django-14155,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,88,88
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14170,django__django-14170,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14238,django__django-14238,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,62,62
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14311,django__django-14311,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,66,66
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14315,django__django-14315,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,52,52
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14349,django__django-14349,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,79,79
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14351,django__django-14351,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,109,109
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14373,django__django-14373,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,50,50
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14376,django__django-14376,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,68,68
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14404,django__django-14404,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14434,django__django-14434,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,72,72
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14493,django__django-14493,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,46,46
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14500,django__django-14500,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,169,169
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14534,django__django-14534,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,104,104
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14539,django__django-14539,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,93,93
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14559,django__django-14559,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,69,69
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14580,django__django-14580,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,70,70
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14608,django__django-14608,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,74,74
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14631,django__django-14631,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,107,107
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14672,django__django-14672,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,62,62
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14725,django__django-14725,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,123,123
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14752,django__django-14752,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,52,52
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14765,django__django-14765,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,70,70
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14771,django__django-14771,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,61,61
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14787,django__django-14787,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,34,34
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14792,django__django-14792,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,106,106
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14855,django__django-14855,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,119,119
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14915,django__django-14915,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14999,django__django-14999,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,100,100
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15022,django__django-15022,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,93,93
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15037,django__django-15037,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,83,83
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15098,django__django-15098,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,105,105
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15103,django__django-15103,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,83,83
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15104,django__django-15104,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,61,61
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15127,django__django-15127,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,58,58
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15128,django__django-15128,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,96,96
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15161,django__django-15161,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,96,96
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15252,django__django-15252,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,85,85
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15268,django__django-15268,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,120,120
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15277,django__django-15277,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,50,51
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15278,django__django-15278,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,95,95
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15280,django__django-15280,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,126,126
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15315,django__django-15315,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,django__django-15368,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,89,89
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15375,django__django-15375,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,114,114
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15380,django__django-15380,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,99,99
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15382,django__django-15382,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,117,117
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15467,django__django-15467,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,60,60
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15499,django__django-15499,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,115,115
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15503,django__django-15503,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,148,148
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15525,django__django-15525,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15554,django__django-15554,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,98,98
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15561,django__django-15561,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,54,54
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15563,django__django-15563,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,138,138
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15569,django__django-15569,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,43,43
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15572,django__django-15572,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,60,60
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15629,django__django-15629,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,102,102
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15695,django__django-15695,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,90,90
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15731,django__django-15731,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,79,79
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15732,django__django-15732,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,87,87
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15741,django__django-15741,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,89,89
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15814,django__django-15814,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,64,64
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15851,django__django-15851,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,72,73
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15863,django__django-15863,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,85,85
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15916,django__django-15916,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,67,67
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15930,django__django-15930,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,96,96
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15957,django__django-15957,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,108,108
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,110,110
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15987,django__django-15987,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,56,56
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16032,django__django-16032,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,219,219
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16082,django__django-16082,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,91,91
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16100,django__django-16100,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,100,100
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16116,django__django-16116,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,88,88
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16136,django__django-16136,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,80,80
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16139,django__django-16139,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,64,64
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16145,django__django-16145,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,65,65
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16255,django__django-16255,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,48,48
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16256,django__django-16256,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,87,87
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16263,django__django-16263,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,125,125
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16315,django__django-16315,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,82,82
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16333,django__django-16333,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,66,66
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16429,django__django-16429,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,56,56
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16454,django__django-16454,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,81,81
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16485,django__django-16485,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,40,40
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16493,django__django-16493,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,61,61
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16502,django__django-16502,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,step,92,92
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16527,django__django-16527,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,63,63
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16560,django__django-16560,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,98,98
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-16569,django__django-16569,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,step,41,41
